image_path,label,category,split,xmin,ymin,xmax,ymax,width,height
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1295999.jpg,737-300,Commercial,train,13,167,1194,532,1200,815
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1879894.jpg,737-300,Commercial,train,8,165,1184,544,1200,812
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1564774.jpg,737-300,Commercial,train,18,221,1484,698,1500,1012
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0097577.jpg,737-300,Commercial,train,51,90,776,339,800,541
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0074247.jpg,737-300,Commercial,train,1,111,761,361,800,500
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2115318.jpg,737-300,Commercial,train,22,155,994,457,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0687267.jpg,737-300,Commercial,train,67,179,1173,538,1200,843
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0748299.jpg,737-300,Commercial,train,7,137,1010,489,1024,676
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1251289.jpg,737-300,Commercial,train,28,203,1000,461,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1560581.jpg,737-300,Commercial,train,2,151,1274,584,1280,882
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0848057.jpg,737-300,Commercial,train,717,246,1021,352,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0066279.jpg,737-300,Commercial,train,26,119,753,360,800,560
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2080684.jpg,737-300,Commercial,train,24,189,1166,603,1200,809
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1102458.jpg,737-400,Commercial,train,9,161,992,461,1000,678
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1906287.jpg,737-400,Commercial,train,13,229,1193,564,1200,817
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0438658.jpg,737-400,Commercial,train,9,147,995,456,1000,679
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1368847.jpg,737-400,Commercial,train,7,246,1575,723,1600,1079
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1871885.jpg,737-400,Commercial,train,57,212,1066,518,1100,784
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2236962.jpg,737-400,Commercial,train,10,162,1015,465,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1846193.jpg,737-400,Commercial,train,6,131,1019,451,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1702255.jpg,737-400,Commercial,train,8,163,1016,448,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0420818.jpg,737-400,Commercial,train,1,224,914,548,1000,756
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2186493.jpg,737-400,Commercial,train,19,193,1187,557,1200,819
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0127627.jpg,737-400,Commercial,train,19,252,997,495,1024,732
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0699596.jpg,737-400,Commercial,train,7,168,987,477,1000,678
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2117477.jpg,737-400,Commercial,train,20,178,1008,460,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2031382.jpg,737-400,Commercial,train,11,165,1194,518,1200,812
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1532634.jpg,737-400,Commercial,train,26,206,1077,503,1100,802
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2244446.jpg,737-400,Commercial,train,11,157,1190,516,1200,812
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0242845.jpg,737-400,Commercial,train,4,238,995,484,1024,750
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2026894.jpg,737-400,Commercial,train,4,119,1017,452,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1059090.jpg,737-400,Commercial,train,27,180,1027,487,1050,748
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1398863.jpg,737-400,Commercial,train,8,182,1271,578,1280,865
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0302648.jpg,737-400,Commercial,train,23,210,1009,505,1024,744
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0987619.jpg,737-400,Commercial,train,20,354,1479,702,1500,1012
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0988944.jpg,737-400,Commercial,train,12,179,1013,491,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0853774.jpg,737-400,Commercial,train,19,179,1507,628,1530,1032
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1758545.jpg,737-400,Commercial,train,14,180,1017,462,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0122393.jpg,737-400,Commercial,train,29,125,895,415,900,587
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2066262.jpg,737-400,Commercial,train,10,158,1188,545,1200,813
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0829999.jpg,737-400,Commercial,train,5,151,997,452,1000,679
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0939568.jpg,737-400,Commercial,train,5,152,994,456,1000,678
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0328123.jpg,737-400,Commercial,train,47,214,986,480,1000,728
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1933719.jpg,737-400,Commercial,train,16,215,1185,551,1200,832
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0740907.jpg,737-400,Commercial,train,7,128,993,436,1000,678
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0933127.jpg,737-400,Commercial,train,4,94,1017,487,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1758606.jpg,737-500,Commercial,train,7,139,1193,551,1200,812
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1264479.jpg,737-500,Commercial,train,9,105,1276,611,1280,882
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1093636.jpg,737-500,Commercial,train,9,145,1015,480,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0457865.jpg,737-500,Commercial,train,10,142,986,482,1000,679
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0723229.jpg,737-500,Commercial,train,36,130,987,480,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0706205.jpg,737-500,Commercial,train,6,127,990,491,1000,678
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2103080.jpg,737-500,Commercial,train,7,92,1018,459,1024,694
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1459173.jpg,737-500,Commercial,train,10,165,1181,584,1200,812
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0657761.jpg,737-500,Commercial,train,47,180,1559,693,1600,1071
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1818731.jpg,737-500,Commercial,train,11,142,1191,573,1200,812
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1627446.jpg,737-500,Commercial,train,9,100,1015,473,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0807405.jpg,737-500,Commercial,train,2,150,1014,521,1024,701
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0074245.jpg,737-500,Commercial,train,2,82,774,376,800,493
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0097119.jpg,737-500,Commercial,train,2,76,775,369,800,528
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1543563.jpg,737-500,Commercial,train,3,218,1021,490,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1147739.jpg,737-500,Commercial,train,28,129,1005,496,1050,754
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1337392.jpg,737-500,Commercial,train,17,158,1027,512,1050,752
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0225225.jpg,737-500,Commercial,train,13,221,995,560,1024,713
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1053446.jpg,737-500,Commercial,train,11,143,985,486,1000,678
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0130599.jpg,737-500,Commercial,train,31,70,1003,480,1024,631
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1687908.jpg,737-500,Commercial,train,14,194,1486,721,1500,1012
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0604668.jpg,737-500,Commercial,train,14,123,992,469,1000,679
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0114439.jpg,737-500,Commercial,train,2,89,772,369,800,546
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1543529.jpg,737-500,Commercial,train,6,122,1275,574,1280,882
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1258418.jpg,737-500,Commercial,train,27,129,997,480,1024,699
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0618967.jpg,737-500,Commercial,train,12,190,984,450,1000,679
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0977330.jpg,737-500,Commercial,train,8,136,997,487,1000,678
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1384649.jpg,737-500,Commercial,train,24,157,1262,593,1280,882
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0912693.jpg,737-500,Commercial,train,19,217,1501,752,1515,1022
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1362802.jpg,737-500,Commercial,train,11,90,1019,447,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0942001.jpg,737-500,Commercial,train,14,47,998,459,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0143341.jpg,737-500,Commercial,train,26,140,980,467,1024,679
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0894220.jpg,737-500,Commercial,train,11,139,990,504,1000,666
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0944253.jpg,737-600,Commercial,train,3,95,994,492,1000,678
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0817558.jpg,737-600,Commercial,train,17,36,1021,599,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0928043.jpg,737-600,Commercial,train,7,60,1008,532,1010,685
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1650651.jpg,737-600,Commercial,train,6,119,1191,573,1200,812
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1823113.jpg,737-600,Commercial,train,0,15,1195,787,1200,812
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1401747.jpg,737-600,Commercial,train,2,11,1023,657,1024,713
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1726606.jpg,737-600,Commercial,train,6,77,1195,591,1200,812
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1615563.jpg,737-600,Commercial,train,42,158,1062,531,1100,756
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0731199.jpg,737-600,Commercial,train,9,169,1022,629,1024,764
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0784350.jpg,737-600,Commercial,train,23,195,1582,795,1600,1079
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1283644.jpg,737-600,Commercial,train,9,84,1268,587,1280,882
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0467430.jpg,737-600,Commercial,train,5,96,990,485,1000,679
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0745448.jpg,737-600,Commercial,train,4,55,1021,489,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0702868.jpg,737-600,Commercial,train,40,140,989,505,1024,717
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0842381.jpg,737-600,Commercial,train,5,129,995,496,1000,678
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2188618.jpg,737-600,Commercial,train,7,81,1016,501,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1973457.jpg,737-600,Commercial,train,11,138,1186,578,1200,812
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1861153.jpg,737-600,Commercial,train,21,106,1008,469,1024,695
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2091304.jpg,737-600,Commercial,train,1,17,1199,865,1300,890
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0961750.jpg,737-600,Commercial,train,26,176,1512,759,1545,1042
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0904850.jpg,737-600,Commercial,train,22,101,1006,515,1024,717
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0361351.jpg,737-600,Commercial,train,0,21,1195,788,1200,824
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1117081.jpg,737-600,Commercial,train,8,99,1188,575,1200,832
/Users/marwahfaraj/.cache/kagglehub/datasets/seryouxblaster764/fgvc-aircraft/versions/2/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2080548.jpg,737-600,Commercial,train,6,66,1196,596,1200,812
